period,date,method,turnover,candidate_count,w_Cnsmr,w_Manuf,w_HiTec,w_Hlth,w_Other
confirmation,2015-06-01,random,0.0,64,0.011936530482219706,0.01095006140335332,0.033742401586883214,0.8829485628766703,0.060422443650873625
confirmation,2015-06-01,min_variance,0.044789991623992643,1,0.9218496666727357,0.07815033332726443,0.0,0.0,1.8515051066641027e-17
confirmation,2015-06-01,equal_weight,0.0,1,0.2,0.2,0.2,0.2,0.2
confirmation,2015-07-01,localized,0.7768967901425041,64,0.008491380249405323,6.232565050139256e-05,0.0048230770832838055,0.9768967901425041,0.0097264268743054
confirmation,2015-07-01,all_gene,0.026522976698626695,64,0.006510292254954086,0.0017657326561799516,0.0037790439970414947,0.9862762199272224,0.00166871116460199
confirmation,2015-07-01,random,0.0,64,0.011936530482219706,0.01095006140335332,0.033742401586883214,0.8829485628766703,0.060422443650873625
confirmation,2015-07-01,min_variance,0.001193285858654479,1,0.9206563808140812,0.07934361918591881,2.868591428650823e-17,0.0,0.0
confirmation,2015-07-01,equal_weight,0.0,1,0.2,0.2,0.2,0.2,0.2
confirmation,2015-08-03,localized,3.116474065501234e-05,64,0.008491380249405323,3.116090984638022e-05,0.004854241823938818,0.9768967901425041,0.0097264268743054
confirmation,2015-08-03,all_gene,0.01016629456741228,64,0.001537665141772897,0.000313231286185058,0.001183691947853964,0.9964425144946347,0.0005228971295534038
confirmation,2015-08-03,random,0.0,64,0.011936530482219706,0.01095006140335332,0.033742401586883214,0.8829485628766703,0.060422443650873625
confirmation,2015-08-03,min_variance,0.028207021468589007,1,0.9488634022826703,0.05113659771732994,0.0,0.0,0.0
confirmation,2015-08-03,equal_weight,0.0,1,0.2,0.2,0.2,0.2,0.2
confirmation,2015-09-01,localized,0.0,64,0.008491380249405323,3.116090984638022e-05,0.004854241823938818,0.9768967901425041,0.0097264268743054
confirmation,2015-09-01,all_gene,0.002126672751652874,64,0.0006755307375110217,0.00019117783898362991,0.000440124936289493,0.9985691872462876,0.0001239792409283327
confirmation,2015-09-01,random,0.0,64,0.011936530482219706,0.01095006140335332,0.033742401586883214,0.8829485628766703,0.060422443650873625
confirmation,2015-09-01,min_variance,0.004354206901621727,1,0.9445091953810485,0.055490804618951464,4.037433877718937e-17,8.300006297137779e-17,0.0
confirmation,2015-09-01,equal_weight,0.0,1,0.2,0.2,0.2,0.2,0.2
confirmation,2015-10-01,localized,0.0,64,0.008491380249405323,3.116090984638022e-05,0.004854241823938818,0.9768967901425041,0.0097264268743054
confirmation,2015-10-01,all_gene,0.0016034800535212252,64,0.001838544240570033,0.0002941324669799139,0.0007496882173947189,0.9969657071927663,0.0001519278822889734
confirmation,2015-10-01,random,0.7511334643861993,64,0.6803871493222665,0.09363290694950567,0.027060413069544657,0.1598439172095511,0.03907561344913211
confirmation,2015-10-01,min_variance,0.03385167288846596,1,0.9783608682695143,0.02163913173048551,4.9830494258909397e-17,0.0,7.107478736285642e-17
confirmation,2015-10-01,equal_weight,0.0,1,0.2,0.2,0.2,0.2,0.2
confirmation,2015-11-02,localized,0.9419567791520234,64,0.9504481594014287,3.116090984638022e-05,0.004854241823938818,0.03494001099048072,0.0097264268743054
confirmation,2015-11-02,all_gene,0.008401477617089781,64,0.008808588160097297,0.0004302042127557559,0.0016986487419078653,0.9885642295756766,0.0004983293095625245
confirmation,2015-11-02,random,0.0833580411949666,64,0.6778606869825708,0.012801328094234652,0.045580366752207696,0.16470299229948224,0.09905462587150446
confirmation,2015-11-02,min_variance,0.030524774731998036,1,0.9478360935375165,0.0521639064624837,1.0266784192788345e-17,0.0,0.0
confirmation,2015-11-02,equal_weight,0.0,1,0.2,0.2,0.2,0.2,0.2
confirmation,2015-12-01,localized,0.0,64,0.9504481594014287,3.116090984638022e-05,0.004854241823938818,0.03494001099048072,0.0097264268743054
confirmation,2015-12-01,all_gene,0.015636328806933098,64,0.02356014956092964,0.0006301563375941224,0.0023834640231701902,0.9729414456518771,0.00048478442642881857
confirmation,2015-12-01,random,0.0,64,0.6778606869825708,0.012801328094234652,0.045580366752207696,0.16470299229948224,0.09905462587150446
confirmation,2015-12-01,min_variance,0.002026814324136179,1,0.9498629078616525,0.05013709213834741,8.883002707292557e-17,6.383995968347361e-18,0.0
confirmation,2015-12-01,equal_weight,0.0,1,0.2,0.2,0.2,0.2,0.2
confirmation,2016-01-04,localized,0.0,64,0.9504481594014287,3.116090984638022e-05,0.004854241823938818,0.03494001099048072,0.0097264268743054
confirmation,2016-01-04,all_gene,0.03422278965060075,64,0.05687719832685337,0.0004818749862198929,0.0029453130231037205,0.9388669373526507,0.0008286763111723971
confirmation,2016-01-04,random,0.17534305253417146,64,0.8182989452482068,0.002748122413553209,0.08048516102074324,0.09387264174138835,0.0045951295761083345
confirmation,2016-01-04,min_variance,0.036657015492598734,1,0.9132058923690539,0.08679410763094618,0.0,2.1069925019155667e-17,7.362099381509707e-18
confirmation,2016-01-04,equal_weight,0.0,1,0.2,0.2,0.2,0.2,0.2
confirmation,2016-02-01,localized,0.009646174544581429,64,0.9504481594014287,3.116090984638022e-05,0.014500416368520248,0.03494001099048072,8.025232972397149e-05
confirmation,2016-02-01,all_gene,0.06004863401116062,64,0.11501950703866438,0.000506411282386428,0.004304132646575997,0.87881830334149,0.001351645690883126
confirmation,2016-02-01,random,0.0,64,0.8182989452482068,0.002748122413553209,0.08048516102074324,0.09387264174138835,0.0045951295761083345
confirmation,2016-02-01,min_variance,0.06292759218778445,1,0.9761334845568383,0.023866515443161762,0.0,4.4118538843156314e-17,0.0
confirmation,2016-02-01,equal_weight,0.0,1,0.2,0.2,0.2,0.2,0.2
confirmation,2016-03-01,localized,0.033873604180505675,64,0.9504481594014287,3.116090984638022e-05,0.014500416368520248,0.0010664068099750443,0.03395385651022965
confirmation,2016-03-01,all_gene,0.1956462389744836,64,0.3106372329053074,0.0005349243902270549,0.0033506869233948973,0.6847386237181834,0.0007385320628873145
confirmation,2016-03-01,random,0.0,64,0.8182989452482068,0.002748122413553209,0.08048516102074324,0.09387264174138835,0.0045951295761083345
confirmation,2016-03-01,min_variance,0.04931574595426703,1,0.9268177386025713,0.07318226139742876,0.0,0.0,0.0
confirmation,2016-03-01,equal_weight,0.0,1,0.2,0.2,0.2,0.2,0.2
confirmation,2016-04-01,localized,0.001052488078678311,64,0.9504481594014287,0.0010836489885246911,0.014500416368520248,1.3918731296733372e-05,0.03395385651022965
confirmation,2016-04-01,all_gene,0.28227668447743387,64,0.5922510351234263,0.000364260388285715,0.0025194461494153528,0.40346384401667035,0.0014014143222022557
confirmation,2016-04-01,random,0.0,64,0.8182989452482068,0.002748122413553209,0.08048516102074324,0.09387264174138835,0.0045951295761083345
confirmation,2016-04-01,min_variance,0.022069328827990415,1,0.9488870674305617,0.05111293256943833,0.0,0.0,1.0042061595466319e-17
confirmation,2016-04-01,equal_weight,0.0,1,0.2,0.2,0.2,0.2,0.2
confirmation,2016-05-02,localized,0.0010651900133742797,64,0.9504481594014287,1.8458975150411434e-05,0.014500416368520248,0.001079108744671013,0.03395385651022965
confirmation,2016-05-02,all_gene,0.15833752941028964,64,0.7491206966718147,0.0006330172889841269,0.0021638096185402243,0.24548195113725588,0.0026005252834050397
confirmation,2016-05-02,random,0.0,64,0.8182989452482068,0.002748122413553209,0.08048516102074324,0.09387264174138835,0.0045951295761083345
confirmation,2016-05-02,min_variance,0.015051025608929949,1,0.9639380930394915,0.0360619069605083,4.517276287337052e-17,2.7678049668559635e-18,4.0168246381865277e-17
confirmation,2016-05-02,equal_weight,0.0,1,0.2,0.2,0.2,0.2,0.2
confirmation,2016-06-01,localized,0.0010769030841068443,64,0.9504481594014287,0.0010953620592572557,0.014500416368520248,2.2056605641688175e-06,0.03395385651022965
confirmation,2016-06-01,all_gene,0.15705064113368197,64,0.9061713378054967,0.0006324570338070083,0.0008192812266439442,0.09080474273147866,0.0015721812025737436
confirmation,2016-06-01,random,0.0,64,0.8182989452482068,0.002748122413553209,0.08048516102074324,0.09387264174138835,0.0045951295761083345
confirmation,2016-06-01,min_variance,0.0370714178572336,1,0.9268666751822581,0.07313332481774198,0.0,1.7822890658596294e-17,2.409683283323295e-17
confirmation,2016-06-01,equal_weight,0.0,1,0.2,0.2,0.2,0.2,0.2
confirmation,2016-07-01,localized,0.0,64,0.9504481594014287,0.0010953620592572557,0.014500416368520248,2.2056605641688175e-06,0.03395385651022965
confirmation,2016-07-01,all_gene,0.07038782515215235,64,0.976559162957649,0.00036531766130414495,0.0005180622862550925,0.021675842245937417,0.0008816148488542593
confirmation,2016-07-01,random,0.0,64,0.8182989452482068,0.002748122413553209,0.08048516102074324,0.09387264174138835,0.0045951295761083345
confirmation,2016-07-01,min_variance,0.04473968336260439,1,0.9716063585448625,0.028393641455137744,0.0,0.0,8.61378797560559e-17
confirmation,2016-07-01,equal_weight,0.0,1,0.2,0.2,0.2,0.2,0.2
confirmation,2016-08-01,localized,0.0,64,0.9504481594014287,0.0010953620592572557,0.014500416368520248,2.2056605641688175e-06,0.03395385651022965
confirmation,2016-08-01,all_gene,0.01734330649033098,64,0.99390246944798,0.00021441792325106447,0.0002937891216282323,0.005094509158983913,0.000494814348156745
confirmation,2016-08-01,random,0.0,64,0.8182989452482068,0.002748122413553209,0.08048516102074324,0.09387264174138835,0.0045951295761083345
confirmation,2016-08-01,min_variance,0.00818550230933826,1,0.9634208562355242,0.03657914376447585,2.149421478656086e-18,0.0,2.086447966522008e-17
confirmation,2016-08-01,equal_weight,0.0,1,0.2,0.2,0.2,0.2,0.2
confirmation,2016-09-01,localized,0.9443534387025925,64,0.006094720698836209,0.0010953620592572557,0.9588538550711128,2.2056605641688175e-06,0.03395385651022965
confirmation,2016-09-01,all_gene,0.004605874480047305,64,0.9985083439280273,8.238129309637488e-05,4.5782218739697535e-05,0.0011510812823583927,0.00021241127777822587
confirmation,2016-09-01,random,0.7045282957827367,64,0.1602962313251257,0.04121535349550935,0.7171334779073625,0.047347059881732774,0.0340078773902696
confirmation,2016-09-01,min_variance,0.03961510759566212,1,0.9238057486398621,0.07619425136013797,0.0,1.2469114306530542e-17,1.5063092420943956e-17
confirmation,2016-09-01,equal_weight,0.0,1,0.2,0.2,0.2,0.2,0.2
confirmation,2016-10-03,localized,0.007493924794317449,64,0.006094720698836209,0.0010953620592572557,0.9663477798654302,2.2056605641688175e-06,0.02645993171591218
confirmation,2016-10-03,all_gene,0.002249668363082154,64,0.9962586755649452,0.00029800773891824813,0.00016794857194823894,0.002912665677020266,0.00036270244716808854
confirmation,2016-10-03,random,0.2903467073020459,64,0.012692536660148818,0.2059648445015875,0.6176922754957437,0.004045249656282571,0.1596050936862374
confirmation,2016-10-03,min_variance,0.023440237434977668,1,0.9023237101910063,0.0742360523740161,0.0,0.023440237434977706,0.0
confirmation,2016-10-03,equal_weight,0.0,1,0.2,0.2,0.2,0.2,0.2
confirmation,2016-11-01,localized,0.0,64,0.006094720698836209,0.0010953620592572557,0.9663477798654302,2.2056605641688175e-06,0.02645993171591218
confirmation,2016-11-01,all_gene,0.002533212964911185,64,0.9987918885298563,0.00014273042240206207,0.00011121627937955382,0.0008525734679444699,0.00010159130041754396
confirmation,2016-11-01,random,0.0,64,0.012692536660148818,0.2059648445015875,0.6176922754957437,0.004045249656282571,0.1596050936862374
confirmation,2016-11-01,min_variance,0.020131388196751778,1,0.8821923219942545,0.086928698182752,0.0,0.030878979822993462,3.1847984089099227e-17
confirmation,2016-11-01,equal_weight,0.0,1,0.2,0.2,0.2,0.2,0.2
confirmation,2016-12-01,localized,0.00591952697955724,64,0.00017519371927896855,0.0010953620592572557,0.9663477798654302,2.2056605641688175e-06,0.03237945869546942
confirmation,2016-12-01,all_gene,0.0003709085165755708,64,0.9990593513538587,0.00022669884297517765,7.480694135811967e-05,0.0005180742893902325,0.00012106857241753614
confirmation,2016-12-01,random,0.5456152696899526,64,0.0431570455753961,0.43115086735090075,0.07207700580579116,0.0170205674395323,0.43659451382837977
confirmation,2016-12-01,min_variance,0.008200845875129145,1,0.8740507411371351,0.09512954405788118,0.0,0.030819714804983724,4.785879018313512e-17
confirmation,2016-12-01,equal_weight,0.0,1,0.2,0.2,0.2,0.2,0.2
confirmation,2017-01-03,localized,0.0,64,0.00017519371927896855,0.0010953620592572557,0.9663477798654302,2.2056605641688175e-06,0.03237945869546942
confirmation,2017-01-03,all_gene,0.0006863376858245065,64,0.9983730136680343,0.0006607565652167227,0.00010085150303601456,0.0006292197969591209,0.00023615846675384216
confirmation,2017-01-03,random,0.46262777405578764,64,0.004311762376579934,0.8118539651357243,0.14859159120707666,0.02243065830921094,0.012812022971408286
confirmation,2017-01-03,min_variance,0.0546820428180439,1,0.8279415157579948,0.08655672661897763,0.0,0.08550175762302763,1.921904375423156e-17
confirmation,2017-01-03,equal_weight,0.0,1,0.2,0.2,0.2,0.2,0.2
confirmation,2017-02-01,localized,0.0,64,0.00017519371927896855,0.0010953620592572557,0.9663477798654302,2.2056605641688175e-06,0.03237945869546942
confirmation,2017-02-01,all_gene,0.0035551006228385263,64,0.9948179130451958,0.003160733770291371,0.0001630786889045545,0.001505205831928343,0.0003530686636800029
confirmation,2017-02-01,random,0.888013647154372,64,0.07816118057622466,0.043045909799922004,0.029385999388506858,0.1089610374319231,0.7404458728034233
confirmation,2017-02-01,min_variance,0.08949319318924347,1,0.7384483225687514,0.1695386143270276,2.815407011577988e-17,0.09201306310422111,0.0
confirmation,2017-02-01,equal_weight,0.0,1,0.2,0.2,0.2,0.2,0.2
confirmation,2017-03-01,localized,0.0,64,0.00017519371927896855,0.0010953620592572557,0.9663477798654302,2.2056605641688175e-06,0.03237945869546942
confirmation,2017-03-01,all_gene,0.009005444598520027,64,0.9858124684466758,0.011412212989834712,0.000293226607322544,0.0020203442685859043,0.00046174768758112386
confirmation,2017-03-01,random,0.0,64,0.07816118057622466,0.043045909799922004,0.029385999388506858,0.1089610374319231,0.7404458728034233
confirmation,2017-03-01,min_variance,0.02433761905505674,1,0.7399587327516524,0.14520099527197083,4.873511307897658e-18,0.11484027197637679,1.0669690445182964e-17
confirmation,2017-03-01,equal_weight,0.0,1,0.2,0.2,0.2,0.2,0.2
confirmation,2017-04-03,localized,0.0,64,0.00017519371927896855,0.0010953620592572557,0.9663477798654302,2.2056605641688175e-06,0.03237945869546942
confirmation,2017-04-03,all_gene,0.014941836162967322,64,0.9713548362686857,0.026146852412597187,0.0003601679632720027,0.0015361402836087102,0.0006020030718365216
confirmation,2017-04-03,random,0.08557194254582742,64,0.07158820641955096,0.025190961510254923,0.08715947823957257,0.04781701733243644,0.768244336498185
confirmation,2017-04-03,min_variance,0.027945849629629444,1,0.712012883122023,0.14965441277889704,0.0,0.13833270409908013,0.0
confirmation,2017-04-03,equal_weight,0.0,1,0.2,0.2,0.2,0.2,0.2
confirmation,2017-05-01,localized,5.639679337693241e-07,64,0.00017575768721273788,0.0010953620592572557,0.9663477798654302,1.6416926303994934e-06,0.03237945869546942
confirmation,2017-05-01,all_gene,0.06411818509171578,64,0.9072366511769698,0.08691114577780873,0.0004692870340699723,0.004105960971478553,0.0012769550396728867
confirmation,2017-05-01,random,0.7608901297670811,64,0.04727864322915776,0.06868829009568932,0.8045522794212193,0.04526679548401891,0.03421399176991474
confirmation,2017-05-01,min_variance,0.008330510337114561,1,0.7160571893994759,0.14132390244178242,5.204170427930421e-18,0.14261890815874168,5.656505008071263e-17
confirmation,2017-05-01,equal_weight,0.0,1,0.2,0.2,0.2,0.2,0.2
confirmation,2017-06-01,localized,0.0009598743288116705,64,0.00017575768721273788,0.0001354877304455864,0.9663477798654302,1.6416926303994934e-06,0.03333933302428109
confirmation,2017-06-01,all_gene,0.10731686678019069,64,0.7999197843967791,0.18288078713535072,0.0008164950630735619,0.013982234078893456,0.0024006993259030637
confirmation,2017-06-01,random,0.0,64,0.04727864322915776,0.06868829009568932,0.8045522794212193,0.04526679548401891,0.03421399176991474
confirmation,2017-06-01,min_variance,0.05900665995638224,1,0.7750638493558581,0.0862327297605337,2.6958862559174157e-17,0.1387034208836082,0.0
confirmation,2017-06-01,equal_weight,0.0,1,0.2,0.2,0.2,0.2,0.2
confirmation,2017-07-03,localized,0.0,64,0.00017575768721273788,0.0001354877304455864,0.9663477798654302,1.6416926303994934e-06,0.03333933302428109
confirmation,2017-07-03,all_gene,0.20763209488587428,64,0.5934244223920175,0.3884281795848637,0.0009074197063022861,0.012845501197780863,0.004394477119035695
confirmation,2017-07-03,random,0.6899634107334369,64,0.023323404931435476,0.19768656904932078,0.16659981529006637,0.01721108717945712,0.5951791235497202
confirmation,2017-07-03,min_variance,0.14008086627367586,1,0.6349829830821823,0.19492811461076773,0.0,0.17008890230704998,0.0
confirmation,2017-07-03,equal_weight,0.0,1,0.2,0.2,0.2,0.2,0.2
confirmation,2017-08-01,localized,0.0,64,0.00017575768721273788,0.0001354877304455864,0.9663477798654302,1.6416926303994934e-06,0.03333933302428109
confirmation,2017-08-01,all_gene,0.17724975264347648,64,0.41762480915101546,0.5497104180248357,0.0007980819855232774,0.028813015401285343,0.0030536754373403185
confirmation,2017-08-01,random,0.18847863751981225,64,0.005903230492866576,0.043167790929821634,0.3202201641105575,0.05206937587877827,0.5786394385879761
confirmation,2017-08-01,min_variance,0.05881707712428189,1,0.5782886938158275,0.2259621967769159,0.02778299495813379,0.16796611444912293,0.0
confirmation,2017-08-01,equal_weight,0.0,1,0.2,0.2,0.2,0.2,0.2
confirmation,2017-09-01,localized,0.0,64,0.00017575768721273788,0.0001354877304455864,0.9663477798654302,1.6416926303994934e-06,0.03333933302428109
confirmation,2017-09-01,all_gene,0.2194677432457974,64,0.19859643531029125,0.7651751614478207,0.001063549074348974,0.03255054813527192,0.002614306032267024
confirmation,2017-09-01,random,0.0,64,0.005903230492866576,0.043167790929821634,0.3202201641105575,0.05206937587877827,0.5786394385879761
confirmation,2017-09-01,min_variance,0.03367425472740936,1,0.59532582778313,0.24259931753702269,0.0,0.16207485467984734,4.0795875231581915e-18
confirmation,2017-09-01,equal_weight,0.0,1,0.2,0.2,0.2,0.2,0.2
confirmation,2017-10-02,localized,0.0001726402480874888,64,3.117439125249066e-06,0.0003081279785330752,0.9663477798654302,1.6416926303994934e-06,0.03333933302428109
confirmation,2017-10-02,all_gene,0.15331078017054658,64,0.05402785837914041,0.9184859416183674,0.001035716884844065,0.02496472669214276,0.0014857564255053779
confirmation,2017-10-02,random,0.0,64,0.005903230492866576,0.043167790929821634,0.3202201641105575,0.05206937587877827,0.5786394385879761
confirmation,2017-10-02,min_variance,0.04806911166391083,1,0.5485764973374408,0.2906684292009335,2.639782084794216e-17,0.1607550734616257,0.0
confirmation,2017-10-02,equal_weight,0.0,1,0.2,0.2,0.2,0.2,0.2
confirmation,2017-11-01,localized,0.0002985324040391447,64,3.117439125249066e-06,9.595574493930501e-06,0.9663477798654302,0.00030017409666954417,0.03333933302428109
confirmation,2017-11-01,all_gene,0.03406441258429704,64,0.0254472430510457,0.9130115142810519,0.0015934363206612527,0.05847141984062245,0.0014763865066184025
confirmation,2017-11-01,random,0.0,64,0.005903230492866576,0.043167790929821634,0.3202201641105575,0.05206937587877827,0.5786394385879761
confirmation,2017-11-01,min_variance,0.020161963389318183,1,0.5284145339481225,0.30242358659970925,3.427795259624071e-17,0.169161879452168,0.0
confirmation,2017-11-01,equal_weight,0.0,1,0.2,0.2,0.2,0.2,0.2
confirmation,2017-12-01,localized,9.416321520985059e-06,64,1.2533760646234125e-05,1.792529729454423e-07,0.9663477798654302,0.00030017409666954417,0.03333933302428109
confirmation,2017-12-01,all_gene,0.09259377592254657,64,0.042607824820568886,0.8204177383585055,0.0015991158925080648,0.13361537843741367,0.0017599424910039782
confirmation,2017-12-01,random,0.5570847032503512,64,0.04247580983568936,0.03521716380763654,0.7873034313457494,0.10549823255111457,0.029505362459809916
confirmation,2017-12-01,min_variance,0.12707814327003386,1,0.4013363906780888,0.3643014882036734,0.0,0.2343621211182378,0.0
confirmation,2017-12-01,equal_weight,0.0,1,0.2,0.2,0.2,0.2,0.2
confirmation,2018-01-02,localized,5.363452591790904e-06,64,7.1703080544432206e-06,1.792529729454423e-07,0.9663477798654302,0.0003055375492613351,0.03333933302428109
confirmation,2018-01-02,all_gene,0.255852306877982,64,0.06567956808447985,0.5648449239970723,0.0013196233759591514,0.36560799633707214,0.002547888205416389
confirmation,2018-01-02,random,0.0,64,0.04247580983568936,0.03521716380763654,0.7873034313457494,0.10549823255111457,0.029505362459809916
confirmation,2018-01-02,min_variance,0.038312941821403323,1,0.4393896767368007,0.35309495069701585,0.00025965576269143704,0.20725571680349206,3.263670018526554e-17
confirmation,2018-01-02,equal_weight,0.0,1,0.2,0.2,0.2,0.2,0.2
confirmation,2018-02-01,localized,0.0,64,7.1703080544432206e-06,1.792529729454423e-07,0.9663477798654302,0.0003055375492613351,0.03333933302428109
confirmation,2018-02-01,all_gene,0.22417046155805367,64,0.08059418984814024,0.34111931364032444,0.001404613871112179,0.5747788456363125,0.0021030370041107047
confirmation,2018-02-01,random,0.0691900802119225,64,0.014355033588282867,0.020929791533469272,0.7605214996554007,0.12429059536322927,0.07990307985961773
confirmation,2018-02-01,min_variance,0.044055218262595744,1,0.4470565589694643,0.38948328672694804,1.0034750075914701e-17,0.16346015430358782,0.0
confirmation,2018-02-01,equal_weight,0.0,1,0.2,0.2,0.2,0.2,0.2
confirmation,2018-03-01,localized,0.0,64,7.1703080544432206e-06,1.792529729454423e-07,0.9663477798654302,0.0003055375492613351,0.03333933302428109
confirmation,2018-03-01,all_gene,0.18966761238808394,64,0.10096633139253236,0.15244952357605848,0.0006074639083098714,0.7440743164800043,0.0019023646430949602
confirmation,2018-03-01,random,0.0,64,0.014355033588282867,0.020929791533469272,0.7605214996554007,0.12429059536322927,0.07990307985961773
confirmation,2018-03-01,min_variance,0.16175762046748426,1,0.6088141794369484,0.30019348861652423,3.899988725963342e-17,0.09099233194652728,0.0
confirmation,2018-03-01,equal_weight,0.0,1,0.2,0.2,0.2,0.2,0.2
confirmation,2018-04-02,localized,4.5243187873478236e-08,64,7.215551242316699e-06,1.3400978507196406e-07,0.9663477798654302,0.0003055375492613351,0.03333933302428109
confirmation,2018-04-02,all_gene,0.17004709139065557,64,0.23915172234624218,0.1828942566315136,0.0009395002930891108,0.5740272250893488,0.0029872956398063525
confirmation,2018-04-02,random,0.18042804500672582,64,0.10286649224251702,0.010171298634849285,0.6892689914342717,0.025873551476252542,0.17181966621210948
confirmation,2018-04-02,min_variance,0.08595873673883037,1,0.5661778705034205,0.38615222535535465,0.0,0.04766990414122488,1.25525769943329e-17
confirmation,2018-04-02,equal_weight,0.0,1,0.2,0.2,0.2,0.2,0.2
confirmation,2018-05-01,localized,6.3029629202051825e-06,64,9.125883221115163e-07,1.3400978507196406e-07,0.9663477798654302,0.00031184051218154026,0.03333933302428109
confirmation,2018-05-01,all_gene,0.15016591431211837,64,0.24137473193300582,0.3308371613568682,0.0008719587621498688,0.42443995138299945,0.0024761965649764393
