date,index_url,index_retrieved_utc,index_sha256,file_count,median_size,invalid_below_half_median,selected_offset_seconds,selected_name,selected_url,selected_size,selected_last_modified,selected_etag,selected_file_time
2025-05-08,https://data.everef.net/market-orders/history/2025/2025-05-08/index.json,2026-08-04T00:48:43.195202+00:00,f038113d1f7ea9b0e74f25d8cac6dc969af4e07e5b49bba01f5f403ff4bd08e1,48,18828247.5,0,8,market-orders-2025-05-08_12-15-08.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-05-08/market-orders-2025-05-08_12-15-08.v3.csv.bz2,18818031,2025-05-08T12:20:40.099Z,1e8eea7e6dbe3d0ae97650135dcfb2ae,2025-05-08T12:15:08Z
2025-05-09,https://data.everef.net/market-orders/history/2025/2025-05-09/index.json,2026-08-04T00:48:43.226669+00:00,8b71abf4bbfcd6ac7b21ce1db1b9de8f675ca6a376f407f40e2e6246be047295,47,18840616,0,7,market-orders-2025-05-09_12-15-07.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-05-09/market-orders-2025-05-09_12-15-07.v3.csv.bz2,18861198,2025-05-09T12:20:24.887Z,91543931a929db517ac39759592bb918,2025-05-09T12:15:07Z
2025-05-10,https://data.everef.net/market-orders/history/2025/2025-05-10/index.json,2026-08-04T00:48:43.222158+00:00,23518c8549d26410cf7aad36a1c58c61f2c184976d6f6e1d5608b79b536ff104,48,18821061.5,0,7,market-orders-2025-05-10_12-15-07.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-05-10/market-orders-2025-05-10_12-15-07.v3.csv.bz2,18822918,2025-05-10T12:20:21.399Z,e48192955e362e903f00de16a13111a3,2025-05-10T12:15:07Z
2025-05-11,https://data.everef.net/market-orders/history/2025/2025-05-11/index.json,2026-08-04T00:48:43.360799+00:00,57dab2d3f5040e980732e447d13766203d9b39c3fc6c1a60dc5c8b5f7c3f01c5,48,18811023.5,0,8,market-orders-2025-05-11_12-15-08.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-05-11/market-orders-2025-05-11_12-15-08.v3.csv.bz2,18811653,2025-05-11T12:20:33.276Z,7d85d374d4a41296200013ac507b4d55,2025-05-11T12:15:08Z
2025-05-12,https://data.everef.net/market-orders/history/2025/2025-05-12/index.json,2026-08-04T00:48:43.126088+00:00,91f9659f84138fe73ff23e06ad0aab756f97cf2eb388bd5516553bd71962d157,48,18856445.0,0,8,market-orders-2025-05-12_12-15-08.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-05-12/market-orders-2025-05-12_12-15-08.v3.csv.bz2,18862045,2025-05-12T12:20:51.763Z,d08b4359f7108e1542bd3f6f8d742e9a,2025-05-12T12:15:08Z
2025-05-13,https://data.everef.net/market-orders/history/2025/2025-05-13/index.json,2026-08-04T00:48:43.113225+00:00,a4a100a0f89f8512653972a0c7c90493b26e358670abe300cbf2f2ff2b6dfb0e,43,18812061,0,9,market-orders-2025-05-13_12-15-09.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-05-13/market-orders-2025-05-13_12-15-09.v3.csv.bz2,18808153,2025-05-13T12:21:21.069Z,a68045555475e7c956c9a2a81e2223c3,2025-05-13T12:15:09Z
2025-05-14,https://data.everef.net/market-orders/history/2025/2025-05-14/index.json,2026-08-04T00:48:43.459630+00:00,d04a447422ab8beb87b52951578ecc2a4930c194f19c26a21712b774ae9fe32a,48,18797671.0,0,7,market-orders-2025-05-14_12-15-07.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-05-14/market-orders-2025-05-14_12-15-07.v3.csv.bz2,18788216,2025-05-14T12:20:45.100Z,c621ef4a0f9adf80fe661ce4be8af75e,2025-05-14T12:15:07Z
2025-05-15,https://data.everef.net/market-orders/history/2025/2025-05-15/index.json,2026-08-04T00:48:43.808936+00:00,cbc8d429edfbf2c183982c1562a025d067c7c1f4e63b99703d4542f82aee37d1,48,18784612.5,0,7,market-orders-2025-05-15_12-15-07.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-05-15/market-orders-2025-05-15_12-15-07.v3.csv.bz2,18775557,2025-05-15T12:20:13.269Z,c0ff3a04ca552eef25eafab6144b5b39,2025-05-15T12:15:07Z
2025-05-16,https://data.everef.net/market-orders/history/2025/2025-05-16/index.json,2026-08-04T00:48:43.616731+00:00,4f6bb02ace4c3a016c1f1fec26d2701d20279f0d478e5277582b282137dcc196,47,18797202,0,6,market-orders-2025-05-16_12-15-06.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-05-16/market-orders-2025-05-16_12-15-06.v3.csv.bz2,18798379,2025-05-16T12:19:59.257Z,c4d629dd76fdd3d0225f87694323fb35,2025-05-16T12:15:06Z
2025-05-17,https://data.everef.net/market-orders/history/2025/2025-05-17/index.json,2026-08-04T00:48:43.737443+00:00,a5df9a6d9086a3d8637c4576c75f5983986497b75b76d5c1dab610ff2eff383f,48,18800055.0,0,7,market-orders-2025-05-17_12-15-07.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-05-17/market-orders-2025-05-17_12-15-07.v3.csv.bz2,18812446,2025-05-17T12:20:11.731Z,12ace69a75bfe33f16158b75890b2d15,2025-05-17T12:15:07Z
2025-05-18,https://data.everef.net/market-orders/history/2025/2025-05-18/index.json,2026-08-04T00:48:43.516343+00:00,756483ac1dec3794e7a9ca57cf385f660778fcc3d1934236e3c84af1e49e1184,48,18780560.5,0,6,market-orders-2025-05-18_12-15-06.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-05-18/market-orders-2025-05-18_12-15-06.v3.csv.bz2,18783835,2025-05-18T12:20:13.393Z,1f649d8414f024ae4f955b0bc6a58ca0,2025-05-18T12:15:06Z
2025-05-19,https://data.everef.net/market-orders/history/2025/2025-05-19/index.json,2026-08-04T00:48:44.057713+00:00,0ef91e3cbb808d951ea6d63b7fa6e1a8e33edb682e84c3113b2d3954fe3e7c00,48,18774946.5,0,9,market-orders-2025-05-19_12-15-09.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-05-19/market-orders-2025-05-19_12-15-09.v3.csv.bz2,18801629,2025-05-19T12:20:32.043Z,48dd56b8a854063387340cc94c31be12,2025-05-19T12:15:09Z
2025-05-20,https://data.everef.net/market-orders/history/2025/2025-05-20/index.json,2026-08-04T00:48:43.656306+00:00,2fad2464d4a084cd0b3b0686efcaa5dbcf3e716486adfa6edd6cc1d5c590ac15,48,18790662.5,0,8,market-orders-2025-05-20_12-15-08.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-05-20/market-orders-2025-05-20_12-15-08.v3.csv.bz2,18787962,2025-05-20T12:20:19.563Z,d68d37edb74a1b3b82e558b67c1e772c,2025-05-20T12:15:08Z
2025-05-21,https://data.everef.net/market-orders/history/2025/2025-05-21/index.json,2026-08-04T00:48:43.580188+00:00,104df0801ce912f4efcc5db6cebcdf461c0436f957859f8fbb3bc3d3f70417e7,48,18774141.0,0,7,market-orders-2025-05-21_12-15-07.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-05-21/market-orders-2025-05-21_12-15-07.v3.csv.bz2,18761181,2025-05-21T12:20:20.350Z,5645896dcb70e442b123a578307cdf6f,2025-05-21T12:15:07Z
2025-05-22,https://data.everef.net/market-orders/history/2025/2025-05-22/index.json,2026-08-04T00:48:43.652790+00:00,6bb6730d311837ce9ff57be2afdac61d3dcb6ac4ed1f1ac367520bfbb459f61b,48,18809645.5,0,7,market-orders-2025-05-22_12-15-07.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-05-22/market-orders-2025-05-22_12-15-07.v3.csv.bz2,18808643,2025-05-22T12:20:16.341Z,826454c89e1d4de73ff7f16337d8093f,2025-05-22T12:15:07Z
2025-05-23,https://data.everef.net/market-orders/history/2025/2025-05-23/index.json,2026-08-04T00:48:44.019919+00:00,edae19c528aa82c65d8ae100fb255bfadc7925f889583a73a80ada082e23f2ff,48,18821687.5,0,7,market-orders-2025-05-23_12-15-07.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-05-23/market-orders-2025-05-23_12-15-07.v3.csv.bz2,18834255,2025-05-23T12:20:00.823Z,92a3853f59bd4e1158b3dd8ad40ea073,2025-05-23T12:15:07Z
2025-05-24,https://data.everef.net/market-orders/history/2025/2025-05-24/index.json,2026-08-04T00:48:43.941417+00:00,8e1172851cfedd2665c40dfa826739148b6cfbd049065a07153736862c91164a,48,18780012.0,0,7,market-orders-2025-05-24_12-15-07.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-05-24/market-orders-2025-05-24_12-15-07.v3.csv.bz2,18783057,2025-05-24T12:20:10.858Z,fceea6c88dcad094d0f57eb852a6c4de,2025-05-24T12:15:07Z
2025-05-25,https://data.everef.net/market-orders/history/2025/2025-05-25/index.json,2026-08-04T00:48:44.364807+00:00,d15dec4dcaca44f0d4af01b1f2edd5b48ad80241c3ee791cf69454ebf00c6bac,48,18773396.5,0,7,market-orders-2025-05-25_12-15-07.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-05-25/market-orders-2025-05-25_12-15-07.v3.csv.bz2,18778229,2025-05-25T12:20:22.967Z,3adfa97ec1534e79038b32a3e2ad828a,2025-05-25T12:15:07Z
2025-05-26,https://data.everef.net/market-orders/history/2025/2025-05-26/index.json,2026-08-04T00:48:44.124511+00:00,6f59502add7de640b8b4dcad3d5ea0c791493627957f4b6c1b173462d31c3432,48,18815663.5,0,7,market-orders-2025-05-26_12-15-07.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-05-26/market-orders-2025-05-26_12-15-07.v3.csv.bz2,18805177,2025-05-26T12:20:32.587Z,766785c537c179f80755c1e1c68014d6,2025-05-26T12:15:07Z
2025-05-27,https://data.everef.net/market-orders/history/2025/2025-05-27/index.json,2026-08-04T00:48:44.056676+00:00,b85c9ccd4baa3a262b2875a9a1fc99e436f3e9b0d74f80688ae217826c118e25,46,18827922.5,0,7,market-orders-2025-05-27_12-15-07.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-05-27/market-orders-2025-05-27_12-15-07.v3.csv.bz2,18858698,2025-05-27T12:21:04.762Z,490e8c2ba6566b5ebb32b661554857a1,2025-05-27T12:15:07Z
2025-05-28,https://data.everef.net/market-orders/history/2025/2025-05-28/index.json,2026-08-04T00:48:44.128045+00:00,e64ac9bdeb7b3dc4c3b415f7278fdbaacff79d6643458b2117fc2bcee13baeeb,48,18836210.0,0,8,market-orders-2025-05-28_12-15-08.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-05-28/market-orders-2025-05-28_12-15-08.v3.csv.bz2,18836575,2025-05-28T12:20:22.382Z,c59bc241922d4c956890b609c860942e,2025-05-28T12:15:08Z
2025-05-29,https://data.everef.net/market-orders/history/2025/2025-05-29/index.json,2026-08-04T00:48:44.849385+00:00,8349698008329edc4e24a88d9e74ac5d99b0b8e0a1c70a6d4190d0088d0d15d9,48,18924410.0,0,7,market-orders-2025-05-29_12-15-07.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-05-29/market-orders-2025-05-29_12-15-07.v3.csv.bz2,18936331,2025-05-29T12:20:30.182Z,89c134ea1a5ede748ca36cd45adfdd15,2025-05-29T12:15:07Z
2025-05-30,https://data.everef.net/market-orders/history/2025/2025-05-30/index.json,2026-08-04T00:48:44.249254+00:00,2cc9ac6a90b15be7719476055f5577c698aa35a27ff342d103c896fe168b1aed,48,18945947.0,0,6,market-orders-2025-05-30_12-15-06.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-05-30/market-orders-2025-05-30_12-15-06.v3.csv.bz2,18961121,2025-05-30T12:20:12.622Z,4ae00641d2ddf5d85957c5ebb7800b6a,2025-05-30T12:15:06Z
2025-05-31,https://data.everef.net/market-orders/history/2025/2025-05-31/index.json,2026-08-04T00:48:44.288879+00:00,29e26c00c050d5180eb9794bbb6b6c8e8fcdc1347e9a850f7703bb3ce2b3bc2b,48,18959844.5,0,6,market-orders-2025-05-31_12-15-06.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-05-31/market-orders-2025-05-31_12-15-06.v3.csv.bz2,18961443,2025-05-31T12:20:10.721Z,7bb1f5f76050f3156a0fb02a54812774,2025-05-31T12:15:06Z
2025-06-01,https://data.everef.net/market-orders/history/2025/2025-06-01/index.json,2026-08-04T00:48:44.449224+00:00,e761bb8ce82a7662ecddcfe3853287ae2b1954017c4826d43c49b408881ab056,48,18961448.0,0,7,market-orders-2025-06-01_12-15-07.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-06-01/market-orders-2025-06-01_12-15-07.v3.csv.bz2,18965426,2025-06-01T12:20:00.029Z,0fc0ee1c7a9109d33605442faecc4c95,2025-06-01T12:15:07Z
2025-06-02,https://data.everef.net/market-orders/history/2025/2025-06-02/index.json,2026-08-04T00:48:44.291950+00:00,4f5e177fe3d1a8957903b6580e538041dc5db46842e0e71b355a4bcfec8a0d27,48,19008556.0,0,7,market-orders-2025-06-02_12-15-07.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-06-02/market-orders-2025-06-02_12-15-07.v3.csv.bz2,19002193,2025-06-02T12:20:04.873Z,39b218a088fa8c0faee1bea7607101ff,2025-06-02T12:15:07Z
2025-06-03,https://data.everef.net/market-orders/history/2025/2025-06-03/index.json,2026-08-04T00:48:44.368664+00:00,068819f3f296f862aa9669e74b08fc6e4d0bf73cb14831344b0dfd895f3ce6af,48,19068700.0,0,7,market-orders-2025-06-03_12-15-07.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-06-03/market-orders-2025-06-03_12-15-07.v3.csv.bz2,19066288,2025-06-03T12:20:25.237Z,ac5dee2f3c2eef60ba4434ebf6aac52e,2025-06-03T12:15:07Z
2025-06-04,https://data.everef.net/market-orders/history/2025/2025-06-04/index.json,2026-08-04T00:48:44.505194+00:00,6a51a1afcb9c07f3f090144696c906253929f080704ae6836145c35fdf01c7fb,48,19068694.5,0,6,market-orders-2025-06-04_12-15-06.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-06-04/market-orders-2025-06-04_12-15-06.v3.csv.bz2,19072323,2025-06-04T12:20:15.474Z,dbb165a73696a84c5660e52f7f946953,2025-06-04T12:15:06Z
2025-06-05,https://data.everef.net/market-orders/history/2025/2025-06-05/index.json,2026-08-04T00:48:44.544386+00:00,c4a6a8a72fe3cfdfb9ca7ce25439a32d3e6ebc0d375dd99b3bdbbd7d3c8369f7,47,19016401,0,7,market-orders-2025-06-05_12-15-07.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-06-05/market-orders-2025-06-05_12-15-07.v3.csv.bz2,19008725,2025-06-05T12:20:44.188Z,fe4d19811fed743f9ca4e4cae277431c,2025-06-05T12:15:07Z
2025-06-06,https://data.everef.net/market-orders/history/2025/2025-06-06/index.json,2026-08-04T00:48:44.584725+00:00,399cd18ed3996fa2d1d65dcde443d9827f05c7aa57a2d1762cf32f8fd2b80be1,48,19033685.5,0,8,market-orders-2025-06-06_12-15-08.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-06-06/market-orders-2025-06-06_12-15-08.v3.csv.bz2,19005295,2025-06-06T12:20:22.350Z,84ab81f363428c14abefd5dd7c449bf8,2025-06-06T12:15:08Z
2025-06-07,https://data.everef.net/market-orders/history/2025/2025-06-07/index.json,2026-08-04T00:48:44.626189+00:00,95613c1fdd2fd9a3d9ce1ae09d50be36c5dbdc2a7ca03217be1a8f1323179197,48,19045690.5,0,6,market-orders-2025-06-07_12-15-06.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-06-07/market-orders-2025-06-07_12-15-06.v3.csv.bz2,19049648,2025-06-07T12:20:09.485Z,bd5598c6f03f319bacd5d382704d816a,2025-06-07T12:15:06Z
2025-06-08,https://data.everef.net/market-orders/history/2025/2025-06-08/index.json,2026-08-04T00:48:44.670458+00:00,d9486ba86b686f758e0d515850e254f09fb0022b1fe94cbbe1f8d812f469c662,48,19098227.0,0,7,market-orders-2025-06-08_12-15-07.v3.csv.bz2,https://data.everef.net/market-orders/history/2025/2025-06-08/market-orders-2025-06-08_12-15-07.v3.csv.bz2,19095813,2025-06-08T12:20:17.287Z,38b782a51ce197a2beab7164a920a47d,2025-06-08T12:15:07Z
