family,seed,policy,violation_area,breach_days,recovery_days,total_reduction,healthy_reduction,terminal_equity,maximum_drawdown,false_action_days
liquidity_drain,30026,vol_target,0.0,0,0,238.34309622123317,238.34309622123317,112.3130150060099,-0.036104028641761765,10
liquidity_drain,30026,liquidate,0.14459459459459467,1,1,216.0,180.0,116.11467190261192,-0.03845807573711002,0
liquidity_drain,30026,immune,0.14459459459459467,1,1,68.525,49.5,121.36523817804154,-0.1370347100957423,3
liquidity_drain,30027,none,15.146917578735845,90,90,0.0,0.0,112.91209307971033,-0.17142384564071644,0
liquidity_drain,30027,proportional,0.1575237763563313,4,1,63.57794625000001,52.98162187500001,108.92724933386977,-0.1440429708116625,0
liquidity_drain,30027,vol_target,0.0,0,0,235.01156477417464,235.01156477417464,96.01146969647286,-0.09088424282371232,10
liquidity_drain,30027,liquidate,0.14459459459459467,1,1,216.0,180.0,99.42056324881942,-0.08895491283365031,0
liquidity_drain,30027,immune,0.14459459459459467,1,1,68.525,58.525,110.24464858227167,-0.1271440432341806,3
liquidity_drain,30028,none,15.146917578735845,90,90,0.0,0.0,107.00451105384647,-0.11036687343692286,0
liquidity_drain,30028,proportional,0.1575237763563313,4,1,63.57794625000001,52.98162187500001,103.37863590517057,-0.10076392688631364,0
liquidity_drain,30028,vol_target,0.0,0,0,239.5454852123193,239.46309567742333,93.43662532919846,-0.07325785221516401,13
liquidity_drain,30028,liquidate,0.14459459459459467,1,1,216.0,180.0,94.43228097853864,-0.09273795635374882,0
liquidity_drain,30028,immune,0.14459459459459467,1,1,44.518499999999996,21.118499999999997,101.2791480553428,-0.11379168799023098,2
liquidity_drain,30029,none,15.146917578735845,90,90,0.0,0.0,114.00209307262136,-0.07589531298805974,0
liquidity_drain,30029,proportional,0.1575237763563313,4,1,63.57794625000001,52.98162187500001,111.46147459640602,-0.06494572977126889,0
liquidity_drain,30029,vol_target,0.0,0,0,190.31141131006467,190.31141131006467,101.50424284905702,-0.06494572977126889,6
liquidity_drain,30029,liquidate,0.14459459459459467,1,1,216.0,180.0,103.13354646848745,-0.06494572977126889,0
liquidity_drain,30029,immune,0.14459459459459467,1,1,68.525,58.525,114.70649709193003,-0.06494572977126889,3
liquidity_drain,30030,none,15.146917578735845,90,90,0.0,0.0,113.52782930869412,-0.24840603941954953,0
liquidity_drain,30030,proportional,0.1575237763563313,4,1,63.57794625000001,52.98162187500001,108.57451621055063,-0.23508324735114616,0
