family,seed,policy,violation_area,breach_days,recovery_days,total_reduction,healthy_reduction,terminal_equity,maximum_drawdown,false_action_days
benign_volatility,30003,early_proportional,0.0,0,0,0.0,0.0,90.1540419421878,-0.22043151407391703,0
benign_volatility,30003,early_targeted,0.0,0,0,0.0,0.0,90.1540419421878,-0.22043151407391703,0
benign_volatility,30004,breach_proportional,0.1915580395483163,2,1,54.292575000000014,54.292575000000014,72.24314014535774,-0.36636758096584043,0
benign_volatility,30004,breach_targeted,0.2055013974788742,3,1,63.57794625,63.57794625,64.53051517148236,-0.3755257790140757,0
benign_volatility,30004,early_proportional,0.021367527510494977,1,1,63.57794625000001,63.57794625000001,71.85833523444457,-0.3657756809540018,4
benign_volatility,30004,early_targeted,0.0016573128030858975,1,1,63.57794625,63.57794625,69.95983763017848,-0.36208485073986396,4
benign_volatility,30005,breach_proportional,0.3441940572297879,3,1,72.39904893750001,72.39904893750001,64.48457495246043,-0.3949481248733191,0
benign_volatility,30005,breach_targeted,0.3209949353122452,2,1,63.57794625,63.57794625,75.17748942984375,-0.3619076358695136,0
benign_volatility,30005,early_proportional,0.3441940572297879,3,1,72.39904893750001,72.39904893750001,64.48457495246043,-0.3949481248733191,0
benign_volatility,30005,early_targeted,0.3209949353122452,2,1,63.57794625,63.57794625,75.17748942984375,-0.3619076358695136,0
benign_volatility,30006,breach_proportional,0.0,0,0,0.0,0.0,106.166317007531,-0.28006222174622875,0
benign_volatility,30006,breach_targeted,0.0,0,0,0.0,0.0,106.166317007531,-0.28006222174622875,0
benign_volatility,30006,early_proportional,0.0,0,0,12.0,12.0,104.85219834790576,-0.2806578273522111,1
benign_volatility,30006,early_targeted,0.0,0,0,12.0,12.0,103.91194153743083,-0.2806578273522111,1
benign_volatility,30007,breach_proportional,0.0,0,0,0.0,0.0,106.64578524339073,-0.13391046445534005,0
benign_volatility,30007,breach_targeted,0.0,0,0,0.0,0.0,106.64578524339073,-0.13391046445534005,0
benign_volatility,30007,early_proportional,0.0,0,0,0.0,0.0,106.64578524339073,-0.13391046445534005,0
benign_volatility,30007,early_targeted,0.0,0,0,0.0,0.0,106.64578524339073,-0.13391046445534005,0
benign_volatility,30008,breach_proportional,0.0,0,0,0.0,0.0,131.707765477035,-0.10817555842565352,0
benign_volatility,30008,breach_targeted,0.0,0,0,0.0,0.0,131.707765477035,-0.10817555842565352,0
benign_volatility,30008,early_proportional,0.0,0,0,0.0,0.0,131.707765477035,-0.10817555842565352,0
benign_volatility,30008,early_targeted,0.0,0,0,0.0,0.0,131.707765477035,-0.10817555842565352,0
benign_volatility,30009,breach_proportional,0.03466946321603448,1,1,23.39999999999999,23.39999999999999,111.60603891747436,-0.27019983469567344,0
benign_volatility,30009,breach_targeted,0.03466946321603448,1,1,23.4,23.4,111.97250823997074,-0.27207070091105234,0
benign_volatility,30009,early_proportional,0.06444556128433732,1,1,34.22999999999999,34.22999999999999,109.59101970692578,-0.2717332763002869,1
benign_volatility,30009,early_targeted,0.06363962201885798,1,1,34.23,34.23,105.65133643061368,-0.2715413730331684,1
benign_volatility,30010,breach_proportional,0.2615170571769414,5,1,96.30313458278907,96.30313458278907,50.23022991914387,-0.4980110939933432,0
benign_volatility,30010,breach_targeted,0.19413845584811895,5,1,96.30313458278906,96.30313458278906,51.773409912257584,-0.48226590087742416,0
benign_volatility,30010,early_proportional,0.26700888943942136,2,1,96.30313458278907,96.30313458278907,50.132637016089895,-0.498987023023883,5
benign_volatility,30010,early_targeted,0.24707249363602823,2,1,88.74014166609375,88.74014166609375,54.236364926827186,-0.45763635073172815,4
benign_volatility,30011,breach_proportional,0.0,0,0,0.0,0.0,127.70323085471544,-0.13228782210114765,0
benign_volatility,30011,breach_targeted,0.0,0,0,0.0,0.0,127.70323085471544,-0.13228782210114765,0
benign_volatility,30011,early_proportional,0.0,0,0,0.0,0.0,127.70323085471544,-0.13228782210114765,0
benign_volatility,30011,early_targeted,0.0,0,0,0.0,0.0,127.70323085471544,-0.13228782210114765,0
benign_volatility,30012,breach_proportional,0.0,0,0,0.0,0.0,128.3236048273702,-0.18914063214886645,0
benign_volatility,30012,breach_targeted,0.0,0,0,0.0,0.0,128.3236048273702,-0.18914063214886645,0
benign_volatility,30012,early_proportional,0.0,0,0,0.0,0.0,128.3236048273702,-0.18914063214886645,0
benign_volatility,30012,early_targeted,0.0,0,0,0.0,0.0,128.3236048273702,-0.18914063214886645,0
benign_volatility,30013,breach_proportional,0.0,0,0,0.0,0.0,106.19482461254236,-0.21803676446116438,0
benign_volatility,30013,breach_targeted,0.0,0,0,0.0,0.0,106.19482461254236,-0.21803676446116438,0
benign_volatility,30013,early_proportional,0.0,0,0,0.0,0.0,106.19482461254236,-0.21803676446116438,0
benign_volatility,30013,early_targeted,0.0,0,0,0.0,0.0,106.19482461254236,-0.21803676446116438,0
benign_volatility,30014,breach_proportional,0.18933785660153557,2,1,44.5185,44.5185,87.53329387844373,-0.3206950408050957,0
benign_volatility,30014,breach_targeted,0.17263680584962504,2,1,44.518499999999996,44.518499999999996,87.42664692102717,-0.316936748670973,0
benign_volatility,30014,early_proportional,0.030351738197172295,1,1,44.5185,44.5185,87.76969035683352,-0.31843716182557225,2
benign_volatility,30014,early_targeted,0.026278176645115447,1,1,44.518499999999996,44.518499999999996,85.89265721473366,-0.31751821473673913,2
benign_volatility,30015,breach_proportional,0.0,0,0,0.0,0.0,101.7147344723165,-0.21103825315783808,0
benign_volatility,30015,breach_targeted,0.0,0,0,0.0,0.0,101.7147344723165,-0.21103825315783808,0
benign_volatility,30015,early_proportional,0.0,0,0,0.0,0.0,101.7147344723165,-0.21103825315783808,0
benign_volatility,30015,early_targeted,0.0,0,0,0.0,0.0,101.7147344723165,-0.21103825315783808,0
benign_volatility,30016,breach_proportional,0.09445246746368463,1,1,23.39999999999999,23.39999999999999,100.5751930076749,-0.23735261655551365,0
benign_volatility,30016,breach_targeted,0.09445246746368463,1,1,23.4,23.4,104.00127844659272,-0.23735261655551365,0
benign_volatility,30016,early_proportional,0.0,0,0,23.39999999999999,23.39999999999999,100.82436586229667,-0.23489829490441605,2
benign_volatility,30016,early_targeted,0.0,0,0,23.4,23.4,101.27799252528969,-0.23629925869162915,2
benign_volatility,30017,breach_proportional,0.019500516498777376,1,1,23.39999999999999,23.39999999999999,90.62799680815951,-0.20647695424093482,0
benign_volatility,30017,breach_targeted,0.019500516498777376,1,1,23.4,23.4,95.5649098046196,-0.20647695424093482,0
